排名,代號,名稱,市場,產業,行動,分數,信心度,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,距20EMA%,5日報酬%,淘汰原因
193,4915,致伸,TWSE,電子零組件業,等待轉強,54.8,100,64.9,64.9,27.58,12.84,4.34,58.7,137.38,1.3,12.69,1.45,6.83,12,-618,-1070,-912,1622,8716,-1070,-766,-825,330,-14645,-618,-912,1623,8719,1,2,-59188800,11,-9,26.74,445,2273,199,-17816,-160,75,-1284,-20042,32,-5.93,-5.67,中期趨勢仍向下；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
194,3028,增你強,TWSE,電子通路業,等待轉強,54.5,93,68,68,65.62,93.18,5.4,79.69,121.64,3.05,14.31,2.72,4.1,2,0,-2,5,5,263,0,-1538,-2650,-3748,713,0,5,5,262,1,1,340000,5,-107,12.58,-1314,-934,-1681,2369,-1508,-2658,-3645,404,37.51,-10.55,-9.57,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
195,4766,南寶,TWSE,化學工業,等待轉強,54.3,100,332,332,12.82,9.33,17.63,50.01,191.82,6.55,16.33,3.13,5.31,6,33,32,32,339,373,0,-16,-35,-79,2037,33,32,339,374,1,1,10624000,-1,-43,15.5,34,-294,-152,1758,-47,-68,-376,1705,36.38,-4.77,-2.21,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
196,3209,全科,TWSE,電子通路業,等待轉強,53.8,100,55.9,55.9,170.41,44.35,2.85,75.99,128.79,1.52,16.71,2.69,4.17,2,-103,-114,-114,-118,-888,0,-682,-1634,-2583,-3914,-103,-114,-118,-888,0,3,-6372600,-42,-25,18.47,-274,-691,-1655,-2767,-582,-1477,-2439,-2967,37.75,-7.19,-4.93,中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
197,8210,勤誠,TWSE,電腦及週邊設備業,等待轉強,53.8,100,1095,1095,98.03,55.56,25.03,51.74,177.09,10.73,34.84,11.67,1.19,19,17,15,-207,-627,-1655,-231,65,571,-410,-2696,30,-301,-917,-3128,3,1,-329595000,-16,-42,8.89,-6,858,755,498,55,890,551,452,35.59,-10.65,-6.81,中期趨勢仍向下；ETF短中期同步減碼；主動ETF 5日轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
198,2368,金像電,TWSE,電子零組件業,等待轉強,53.7,100,927,927,78.22,68.74,26.85,58.63,170.81,6.87,45.37,14.74,0.98,40,321,384,478,444,-2969,176,993,1938,993,-2117,13,-2308,-4101,-11097,1,4,-2139516000,-628,-964,28.08,286,5323,4439,8481,1062,4872,6054,9622,28.85,-18.85,-13.77,中期趨勢仍向下；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
199,6531,愛普*,TWSE,半導體業,等待轉強,53.7,100,819,819,59.48,94.68,28.01,22.86,396.63,4.15,92.38,12.53,0.77,21,5,166,212,257,910,107,-309,679,906,-1950,-495,-214,-1085,-1208,2,3,-175266000,57,-145,28.99,-866,620,2096,-698,167,836,2137,-846,39.04,-12.59,-11.17,中期趨勢仍向下；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
200,6944,兆聯實業,TWSE,綠能環保,等待轉強,53.7,100,976,976,29.98,44.54,22.51,49.71,177.5,10.08,29.12,8.96,1.93,4,0,-1,-1,-1,-10,-1,-177,223,88,7,0,-19,-22,-31,0,2,-18544000,-20,-31,17.37,98,610,439,244,-145,262,142,105,48.48,-1.75,-2.2,ETF短中期同步減碼；主動ETF 5日轉為減碼；當下除權息調整價未守20日EMA
201,8926,台汽電,TWSE,油電燃氣業,等待轉強,53.3,100,65.5,65.5,1719.48,712.57,8.45,63.98,169.34,2.11,16.42,2.81,3.16,5,-407,-204,-205,-217,10371,0,-287,-5346,-7243,-18369,-407,-211,-226,10413,1,4,-13820500,75,128,8.68,87,-7674,-12416,-28059,87,-5210,-7147,-28843,38.06,-9.4,-13.82,中期趨勢仍向下；ETF短中期同步減碼；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
202,1504,東元,TWSE,電機機械,等待轉強,53.2,100,66.8,66.8,0.15,5.92,8.28,36.63,211.34,0.51,31.07,1.95,2.86,10,1136,1129,1126,1091,893,0,-3421,236,-6236,-19301,1136,1313,1422,1493,3,2,87708400,47,-535,6.99,1599,1133,5202,4137,-4142,-1122,-7122,-19562,45.08,-3.48,-1.04,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
203,8422,可寧衛*,TWSE,綠能環保,等待轉強,53.2,100,25.85,25.85,50.34,24.01,34.38,48.24,158.92,0.21,25,2.84,4.44,4,0,19,-598,5059,14530,0,-1368,-9904,-15819,-25182,0,-1384,4252,13800,1,3,-35776400,-28,37,4.19,1225,-1948,-5501,-14416,-1284,-8492,-20107,-38845,38.76,-5.28,-4.26,中期趨勢仍向下；20日累積後5日轉為調節；投信20日買超後近5日轉賣；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
204,2344,華邦電,TWSE,半導體業,等待轉強,52.6,100,155,155,189.88,139.2,32.81,46.52,147.43,2.25,51.04,6.64,0.29,34,-587,-481,2408,3877,186673,-881,-32486,-45415,-113270,-241493,-1438,-5906,-46559,86694,3,2,-915430000,-962,-429,18.47,-7479,-17764,5304,-299369,-28376,-38544,-66280,-325277,41.1,-12.6,-12.18,中期趨勢仍向下；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
205,5469,瀚宇博,TWSE,電子零組件業,等待轉強,52.5,100,68,68,15.36,24.52,7.89,53.01,134.88,1.23,12.77,0.94,3.44,4,0,0,0,6772,16635,0,-1323,-6311,-7380,-4135,0,-4,6766,16630,0,2,-272000,-46,-187,8.78,-330,-1332,-7993,-14150,-1303,-6261,-13962,-20782,25.69,-16.06,-15.63,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
206,2882,國泰金,TWSE,金融保險業,等待轉強,52.3,100,94.3,94.3,-42.04,436.35,,94.35,,2.15,14.76,1.94,3.6,31,-2186,-2828,-4122,-10071,-66727,-278,7288,11916,41167,42510,-2638,-6011,-13371,-74004,1,4,-566837300,3903,3559,22.79,5,933,76872,103487,8078,14022,50976,116360,44.14,-3.55,-2.08,ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
207,2356,英業達,TWSE,電腦及週邊設備業,等待轉強,52.1,100,58.5,58.5,61.62,36.83,1.8,80.71,109.27,0.68,23.08,2.97,3.29,25,-7253,-10198,-2846,20432,44322,258,1359,-20931,-15384,-19023,-7345,-4410,16903,36290,2,3,-257985000,-3574,-2152,14.98,7097,-16038,-45133,-67719,8132,-12947,-30134,-54175,36.86,-9.5,-16.19,中期趨勢仍向下；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；投信20日買超後近5日轉賣；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
208,8070,長華*,TWSE,電子通路業,等待轉強,51.9,100,48.1,48.1,32.82,24.87,12.13,47.87,258.16,0.51,48.3,2.04,5.29,7,348,348,346,4602,8519,0,-932,-2937,-3381,-6515,348,340,4593,8512,1,4,16354000,-173,-355,11.59,-645,-2165,-5280,-14677,-1192,-3106,-7620,-14857,36.44,-9.76,-8.73,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
209,3034,聯詠,TWSE,半導體業,等待轉強,51.7,100,460.5,460.5,18.96,-2.75,17.4,30.62,363.74,6.19,19.32,3.99,4.88,50,-966,-1362,-651,2235,149,-364,1059,9219,9869,11647,-985,-1264,1516,-859,2,3,-582072000,-1184,-1434,38.5,2605,12380,7008,8387,1781,11666,9787,13009,36.61,-8.53,-15.04,中期趨勢仍向下；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
210,3044,健鼎,TWSE,電子零組件業,等待轉強,51.7,100,397.5,397.5,41.97,30.8,18.34,43.71,185.42,5.61,20.51,3.8,3.01,25,-348,-783,-705,-1345,-9810,-217,-318,-378,-4988,-8322,-363,-1049,-2114,-10732,1,4,-416977500,303,-181,50.38,975,251,-24,4182,-124,367,-2695,2552,28.17,-15.36,-11.37,中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
211,2308,台達電,TWSE,電子零組件業,等待轉強,51.6,100,1740,1740,55.43,41.02,17.83,47.78,195.36,7.91,70.24,16.52,0.61,53,359,727,1258,909,-958,266,-4956,-5880,-10807,-33751,235,1250,728,-8215,5,0,2175000000,398,652,63.2,-733,-3957,-8817,-21947,-5362,-7529,-12188,-23776,34.06,-10.99,-7.45,中期趨勢仍向下；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
212,2467,志聖,TWSE,電子零組件業,等待轉強,51.6,100,558,558,94.08,78.92,24.37,58.85,117.19,3.06,82.45,11.63,0.89,10,-55,-59,-47,-59,16,-77,-553,727,-1234,463,-26,-19,-78,-66,1,3,-10602000,-68,-177,20.76,1047,920,140,1415,-480,813,-981,623,46.27,-5.44,0.36,ETF短中期同步減碼；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；當下除權息調整價未守20日EMA
213,6805,富世達,TWSE,電子零組件業,等待轉強,51.6,100,1345,1345,32.66,62.64,26.78,54.2,183.93,13.38,36.12,13.07,0.88,13,14,66,85,-103,105,84,-39,-44,-255,-1006,-14,-181,-2176,-1807,2,3,-243445000,-15,-5,19.04,-74,701,1570,729,-18,151,1924,811,34.1,-12.99,-7.88,中期趨勢仍向下；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
214,2421,建準,TWSE,電子零組件業,等待轉強,51.4,100,127,127,18.65,18.27,15.71,41.69,205.96,2.36,16.48,3.41,3.88,7,7,4,5,360,581,0,-1155,-2921,-2729,-3257,7,3,358,579,1,1,381000,-372,-463,28.84,-385,-425,-156,167,-1056,-2552,-2622,-3146,33.22,-10.23,-10.88,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
215,6197,佳必琪,TWSE,電子零組件業,等待轉強,51.4,93,304.5,304.5,45.21,25.04,22.63,46.8,214.11,3.21,31.76,8.71,2.13,2,35,35,40,49,45,-71,556,-292,-1455,-2291,35,-24,-16,-20,2,1,-7308000,-100,-191,5.7,-123,-595,-37,-1096,565,-168,-1246,-1945,39.31,-10.49,-15.06,中期趨勢仍向下；主動ETF 5日轉為減碼；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
216,9941,裕融,TWSE,其他,等待轉強,51.3,100,82.4,82.4,-4,-2.42,14.5,85.28,99.11,1.82,12.33,1.36,5.44,6,-10,-16,-16,-29,-1201,0,405,2384,4018,2333,-10,-16,-56,-1226,0,2,-1318400,73,65,5.13,657,1107,1432,3369,415,2327,4010,3517,54.44,1.02,1.73,累計營收負成長且當月改善不足；ETF短中期同步減碼；ETF 1/3日已轉為減碼；20日趨勢尚未上彎
217,2645,長榮航太,TWSE,航運業,等待轉強,51.2,100,216.5,216.5,13.01,12.44,23.83,48.63,239.47,2.58,35.34,6.85,2.16,6,-350,-622,-575,-400,-763,-131,2559,339,1910,8161,-358,-853,-852,-1277,2,3,-184674500,-62,162,9.2,345,-405,1677,5541,2907,1254,2600,8859,55.02,2.1,-9.79,ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超
218,5243,乙盛-KY,TWSE,光電業,等待轉強,51.2,100,88.7,88.7,38.27,-0.89,11,37.79,176.08,1.47,19.71,1.86,2.29,1,4,3,3,4,5,0,35,853,-428,-4177,4,3,4,5,2,1,266100,-56,-144,53.04,-65,435,-24,-2736,28,906,-288,-3871,34.38,-11.41,-9.3,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
219,2436,偉詮電,TWSE,半導體業,等待轉強,51.1,100,57.7,57.7,18.28,28.04,13.67,31.86,264.43,0.7,18.16,2.78,3.2,2,2,2,2,2,84,0,-1926,-4429,-4596,3282,2,2,2,84,1,0,115400,-367,-756,11.45,-688,-3820,-77,3322,-1850,-4063,-3840,3723,31.05,-15.08,-14.14,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
220,2727,王品,TWSE,觀光餐旅,等待轉強,51.1,100,218.5,218.5,16.59,12.08,8.25,76.35,99.96,5.04,12.92,4.65,7.5,2,1,1,1,1,-135,0,345,-1285,-1701,-1251,1,1,-29,-163,2,1,218500,-205,-202,27.64,-268,-1596,-1780,-1282,406,-1080,-1469,-1047,26.04,-7.91,-9.15,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
221,1215,卜蜂,TWSE,食品工業,等待轉強,51,100,110.5,110.5,8.69,4.68,7.99,66.08,78.21,1.26,12.12,3.13,6.22,3,-87,-89,-89,-88,-321,0,929,2551,4115,749,-87,-91,-270,-603,0,3,-10055500,35,30,37.98,837,1558,1794,2427,1010,2606,4354,1321,34.81,-3.01,-1.34,中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
222,2303,聯電,TWSE,半導體業,等待轉強,50.7,100,144,144,22.85,11.28,18.47,32.2,271.87,1.29,40.2,4.95,1.63,63,3748,-8694,-15853,-52389,-430541,-3159,-56341,-69889,-76003,-164256,5846,-10889,-51051,-355244,2,3,-1568016000,-11317,-28911,42.06,-13289,11670,55067,215291,-45935,-47683,3960,186660,45.63,-7.35,-7.69,ETF短中期同步減碼；投信5/10日持續且具金額意義的賣超；外資持股趨勢資料不足或期間有非市場異動；當下除權息調整價未守20日EMA
223,3017,奇鋐,TWSE,電腦及週邊設備業,等待轉強,50.7,100,2200,2200,66.11,85.46,24.51,70.84,120.56,20.17,36.56,19.34,0.94,41,11,108,172,594,1265,-8,122,-1575,-1582,2244,253,-189,447,2002,2,3,-415800000,-54,-281,52.77,-1309,-1350,-2399,994,-132,-1332,-1750,333,40.6,-7.35,-6.38,中期趨勢仍向下；投信20日買超後近5日轉賣；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
224,6005,群益證,TWSE,金融保險業,等待轉強,50.5,100,33,33,101.2,127.6,,86.55,110.74,1.34,9.68,1.57,4.94,8,-4911,-5195,-6659,-17914,-62402,0,-5368,-16175,-27553,-52197,-4912,-6677,-17939,-62626,0,5,-220341000,0,0,18.72,-775,-9834,-10188,16161,-457,-9499,-9614,10428,33.07,-9.44,-9.34,中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
225,3003,健和興,TWSE,電子零組件業,等待轉強,50.4,100,60,60,36.15,31.5,8.87,21.85,464.19,0.47,65.35,1.6,1.52,1,0,0,0,0,0,0,-877,-875,-566,755,0,0,0,0,0,0,0,87,44,4.89,356,-109,425,579,-897,-962,-609,739,39.17,-7.25,-9.23,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
226,2478,大毅,TWSE,電子零組件業,等待轉強,50.4,93,142.5,142.5,35.76,15.27,13.1,29.06,276.11,1.14,42.59,3.1,1.27,3,57,57,74,305,305,-231,1442,2717,851,3258,57,74,305,305,3,0,10545000,-37,-137,19.47,-391,534,-431,3009,1391,2680,684,3030,36.98,-22.18,-18.1,中期趨勢仍向下；主動ETF 5日轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
227,2301,光寶科,TWSE,電腦及週邊設備業,等待轉強,50.3,100,196.5,196.5,36.98,25.08,9.44,58.11,141.92,1.66,32.06,5.61,2.29,25,-2281,-4126,-4282,-5612,-30584,0,-10329,-9211,-4516,-6406,-2413,-5513,-8036,-35561,0,5,-1083304500,1474,2416,41.27,581,1940,9448,33372,-8396,-5173,1104,25864,40.28,-8.59,-7.96,ETF短中期同步減碼；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超；當下除權息調整價未守20日EMA
228,2486,一詮,TWSE,光電業,等待轉強,50.2,100,235.5,235.5,35.04,24.86,6.99,61.39,190.92,0.29,512.75,11.6,0.19,2,0,169,169,169,-134,169,-3766,-2320,794,-2354,0,169,169,-1550,1,0,39799500,433,387,13.21,877,4403,5522,2068,-3643,-2922,237,-991,45.8,-5.47,-9.07,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
229,8081,致新,TWSE,半導體業,等待轉強,50.2,100,240.5,240.5,7.19,-1.3,17.55,29.64,259.16,4.62,14.46,3,6.3,11,-43,9,307,555,1168,-209,-350,96,132,-731,-43,307,9,1213,3,2,73833500,-110,-268,18.33,751,-250,1843,-794,-260,-101,390,-1483,30.88,-15.52,-15.02,累計營收負成長且當月改善不足；中期趨勢仍向下；主動ETF 5日轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
230,3048,益登,TWSE,電子通路業,等待轉強,50.1,100,50.7,50.7,60.1,31.06,2.02,83.47,126.46,1.22,20.07,2.58,1.79,1,0,0,0,0,0,0,391,1667,692,-666,0,0,0,0,0,0,0,-153,-206,7.3,-115,2324,97,-2596,437,1819,897,183,29.22,-16.8,-15.5,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
231,7750,新代,TWSE,電機機械,等待轉強,50.1,100,1815,1815,151.4,81.37,25.78,43.96,234.83,15.38,48.78,12.28,0.82,4,0,0,0,-18,-16,0,10,-107,-89,67,0,0,-17,-22,0,0,0,-9,-14,17.84,-9,-128,-94,46,12,-99,-60,108,32.98,-12.46,-12.11,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
232,1477,聚陽,TWSE,紡織纖維,等待轉強,50,100,216,216,0.53,-3.12,15.48,46.49,162,4.35,15.85,4.17,6.83,15,1,48,330,1955,-5224,120,320,98,3653,6064,1,328,1973,-5288,5,0,70848000,-49,-60,19.44,110,-1079,285,7547,307,-181,1740,11194,43.96,-2.48,-2.92,累計營收負成長且當月改善不足；中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
233,3010,華立,TWSE,電子通路業,等待轉強,50,100,113,113,13.92,17.66,3.83,55.43,159.26,2.47,12.53,1.29,4.51,5,0,0,-1,-5,-5990,0,-321,-70,-1541,-2931,0,-3,-7,-6142,0,3,-339000,-73,-111,19.53,49,-505,-639,3177,-294,6,-1422,3249,33.16,-8.04,-3.83,中期趨勢仍向下；ETF短中期同步減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
234,2345,智邦,TWSE,通信網路業,等待轉強,49.9,100,2090,2090,61.16,60.28,14.33,60.24,153.87,14.92,43.87,19.85,0.65,47,162,367,534,938,1425,101,-213,-601,-2133,-1604,138,236,743,254,3,2,493240000,-247,-350,58.06,-136,-432,-2515,-1151,-424,-592,-2528,-1720,35.77,-13.36,-15.38,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
235,6191,精成科,TWSE,電子零組件業,等待轉強,49.9,100,89.2,89.2,10.28,30.15,8.21,55.15,136.26,1.59,14.56,1.69,2.78,5,0,0,0,8172,21119,0,-1785,-5837,-5428,8354,0,-4,8084,21032,0,2,-356800,-658,-864,3.63,245,-664,-6293,-11627,-1538,-5176,-12650,-12228,34.74,-10.46,-11.68,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
236,9904,寶成,TWSE,運動休閒,等待轉強,49.9,100,24.6,24.6,-3.26,-2.86,3.16,37.44,149.28,0.76,6.78,0.48,5.28,12,-4076,-4547,-4246,-2618,-74137,0,9942,20528,13241,-141921,-4141,-5513,-5272,-77291,1,4,-135619800,1513,2757,28.36,14427,11537,-738,-61821,13263,24528,15756,-66134,40.84,-1,1.44,累計營收負成長且當月改善不足；中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
237,6526,達發,TWSE,半導體業,等待轉強,49.8,100,563,563,14.4,9.3,14.96,28.83,249.76,4.47,35.53,5.78,2.18,15,21,81,225,347,694,14,-18,-268,-3,1060,21,259,374,729,5,0,145817000,-5,-82,7.17,-226,-435,-377,387,-42,-522,-296,538,34.36,-13.8,-13.65,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
238,6781,AES-KY,TWSE,電子零組件業,等待轉強,49.6,100,960,960,25.58,26.01,24.16,32.21,291.85,10.64,26.71,4.93,1.83,5,0,0,0,0,16,0,-101,-480,-897,34,0,0,0,31,0,0,0,-109,-141,67.69,-28,-160,-548,62,-56,-372,-757,123,32.07,-14.18,-15.04,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
239,1609,大亞,TWSE,電器電纜,等待轉強,49.4,100,36.8,36.8,22.67,19.01,14.08,68.56,129.15,0.66,16.15,1.73,1.81,2,-13,-22,-22,-22,-21,0,-929,-2004,8967,5191,-13,-25,-27,-26,0,4,-920000,-280,-188,12.75,-1850,-1416,6164,8092,-598,-1698,9183,5211,44.85,-4.83,-5.88,ETF短中期同步減碼；ETF 1/3日已轉為減碼；當下除權息調整價未守20日EMA
240,3030,德律,TWSE,其他電子業,等待轉強,49.3,100,288,288,0.43,24.77,38.16,21.99,343.54,3.5,26.84,7,2.26,6,7,5,7,9,305,0,-413,-1205,-2236,-5067,7,5,7,313,2,1,1440000,-48,-108,10.41,49,-558,-3710,-3531,-297,-1162,-2133,-5287,38.4,-8.63,-3.68,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
241,3019,亞光,TWSE,光電業,等待轉強,49.2,100,131,131,13.14,15.6,7.76,38.97,223.85,1.05,20.63,2.77,3.25,2,0,0,0,0,0,0,-2241,-2622,-4634,-8022,0,0,0,0,0,0,0,19,-590,6.68,-349,-316,309,-6216,-1738,-2643,-4046,-4782,36.12,-9.84,-8.71,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
242,4938,和碩,TWSE,電腦及週邊設備業,等待轉強,49.2,100,82.2,82.2,15.89,-3.93,1.16,60.1,131.03,0.58,19.13,1.1,4.82,27,-3950,-4838,-4976,-11668,-33937,-422,2687,6775,12075,14683,-4016,-6295,-14408,-36891,2,3,-517449000,2397,3150,29.19,2845,-500,11548,47186,5559,10672,23333,47144,44.89,-1.67,-0.6,中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
243,2313,華通,TWSE,電子零組件業,等待轉強,48.9,100,212,212,20.96,13.2,9.92,49.86,156.65,1.26,41.53,5.99,1.19,17,30,-29,191,786,576,14,-16630,7356,-3030,-52053,80,13326,13873,11446,5,0,2825112000,-57,-2186,18.54,-6164,6966,-1828,-20538,-15161,-5914,-14719,-60497,41.05,-9.49,-4.93,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
